356,龍門物業管理顧問股份有限公司,新竹市北區客雅里30鄰經國路2段484巷8號1樓,24.8015811,120.953659
357,太驪企業有限公司,新竹市經國路一段五三四號一四樓之三,24.814472,120.9762602
358,孟築建設有限公司,新竹市文華里經國路一段654號5樓,24.8145088,120.9744711
359,愛芬貿易有限公司,新竹市北區湳中里湳中街40巷36號,24.821482,120.9664335
360,廣鑫營造有限公司,新竹市香山區頂福里頂埔路22巷3號,24.7966438,120.9511937
361,雍聯股份有限公司,新竹市中央路243-1號,24.80971,120.9764407
362,柏耘企業股份有限公司,新竹市光復路2段295號21樓之3　,24.7952854,120.9988075
363,台灣左岸物業有限公司,新竹市榮光里民族路16-1號,24.8034663,120.9720918
364,竹科園精品廣場股份有限公司,新竹市民生路二七六號八樓,24.8130104,120.9749323
365,翔昱實業股份有限公司,新竹市光復路2段738號7樓之1,24.8005166,120.9888663
366,國際雲山科技有限公司,新竹市三民里三民路二巷八號二樓,24.8066976,120.9735617
367,新竹農產運銷股份有限公司,新竹市經國路1段411號,24.8141422,120.9772027
368,旭家開發股份有限公司,新竹市光復路2段295號21樓之1,24.7952854,120.9988075
369,弘達生技有限公司,新竹市士林里6鄰東大路二段549號1樓,24.8217705,120.9594118
370,百驥股份有限公司,新竹市光復路1段472號4樓之6,24.7853052,121.0127673
371,皇家貝爾教育顧問有限公司,新竹市東區復興里自由路69號7樓之2,24.8130659,120.980608
372,柑仔蜜創意行銷工作坊有限公司,新竹市水田里中正路158號11樓之3,24.8096008,120.9664345
373,藍海國際生物科技有限公司,新竹市北區南寮里興濱路11巷36號1樓,24.8410086,120.9317895
374,世一培育有限公司,新竹市東區新光里明湖路221巷15號,24.791259,120.9690639
375,大景事業股份有限公司,新竹市北區光華里光華街75號4樓,24.816924,120.972108
376,仨國際企業有限公司,新竹市東區新莊里新莊街53巷11號2F,24.785503,121.015196
377,晶御股份有限公司,新竹市東區榮光里林森路18號,24.8021098,120.9704184
378,新利達全球貿易有限公司,新竹市東區千甲里水利路81號10樓之17,24.8040531,121.0061819
379,昊宜國際股份有限公司,新竹市東區光明里大學路228號3樓6,24.7899507,120.9987029
380,勤億有限公司,新竹市東區水源里仰德路90號1樓,24.8128069,121.0051372
381,新春建設股份有限公司,新竹市北大路90號3樓,24.8115505,120.9706393
382,維多利亞創新股份有限公司,新竹市豐功里建功一路172號,24.8016774,120.996587
383,汶旌有限公司,新竹市東區光復里光復路二段762號4樓之2,24.8009266,120.9881745
384,竹鑽企業有限公司,新竹市成功里勝利路１１０號,24.8009488,120.9685938
385,泰迪天地股份有限公司,新竹市東區復中里中央路245巷68號,24.8105028,120.9761129
386,大綱顧問實業有限公司,新竹市曲溪里崧嶺路５０巷２２號,24.7950451,120.954926
387,源順國際企業有限公司,新竹市東區復中里中央路296號1樓,24.8100069,120.9777389
388,伊利雅科技股份有限公司,新竹市東區南大路８１號７樓之２,24.8019321,120.976805
389,名銓建設股份有限公司,新竹市北大路340號3樓,24.8060424,120.9617727
390,大舜國際股份有限公司,新竹市境福里成功路65巷11號1樓,24.8144096,120.9571518
391,昌駿建設開發有限公司,新竹市北區湳中里武陵路177號13樓之1,24.8211705,120.9684468
392,今典創藝企業有限公司,新竹市東區柴橋里明湖路648巷18弄15之5號,24.7748131,120.9629381
393,台灣頤輝商貿有限公司,新竹市東區北大路346號12樓之5,24.8057864,120.9614839
394,廣諧科技有限公司,新竹市中華路二段170巷20弄3號1樓,24.8072688,120.9777477
395,恆宥有限公司,新竹市食品路51巷6號4樓,24.7986755,120.9796772
396,中發有限公司,新竹市北區長安街103號1樓,24.8074661,120.964944
397,歐帕思科技有限公司,新竹市香山區牛埔里中華路四段499號1樓,24.7905821,120.93722
398,歐美加實業有限公司,新竹市東區經國路一段４７９巷５５號二樓,24.8132397,120.9757473
399,沛漾水科技有限公司,新竹市北區延平路1段161號5樓,24.8051505,120.950135
400,宗盤有限公司,新竹市東區新莊里新莊街105號1樓,24.786749,121.016837
401,小熊藝術村股份有限公司,新竹市北區湳雅里10鄰湳雅街189-1號4樓之2,24.8203914,120.9735257
402,禾青心安食材有限公司,新竹市北區世界街126號1樓,24.8069769,120.9645859
403,琦華司愛語實業有限公司,新竹市仙宮里高翠路71號2樓,24.7837429,120.9892937
404,雙銀投資顧問有限公司,新竹市北區西雅里中山路450之1號1樓,24.7995997,120.9572959
405,南記商社有限公司,新竹市光華二街72巷121號,24.8184782,120.9800337
406,東東良品有限公司,新竹市東區柴橋里志平路112號2樓之5,24.764555,120.9684786
407,歐克健康國際股份有限公司,新竹市公道五路二段91號6樓,24.7982265,121.0069074
408,城安企業股份有限公司,新竹市北區武陵里武陵西二路29號1樓,24.8192096,120.964418
409,宇富餐飲有限公司,新竹市景觀大道201號,24.786973,120.9498745
410,拜耳迪笙時代股份有限公司,新竹市光田里水田街161巷2弄15號,24.8173081,120.968978
411,天瑞國際股份有限公司,新竹市北區林森路275號11樓之2,24.7976705,120.962147
412,瑞裕產業股份有限公司,新竹市中正路178號,24.8097326,120.9663521
413,速達超商有限公司,新竹市東區豐功里建中路107號1、2樓,24.8034169,120.9962097
414,凱澄科技股份有限公司,新竹市北區光華里8鄰光華街93號5樓之2,24.8174424,120.9720819
415,興築商城有限公司,新竹市民族路21號,24.803522,120.971694
416,萊亞生技有限公司,新竹市東區振興里南大路428號5樓之2,24.7971197,120.9686729
417,東驛有限公司,新竹市信義街82之1號,24.8033642,120.9706066
418,快樂四季有限公司,新竹市金山里介壽路13號,24.7812631,121.0208919
419,太一興業有限公司,新竹市東門里武昌街108號,24.803074,120.9672308
420,凱方時裝國際股份有限公司,新竹市延平路一段159號2樓,24.804399,120.956522
421,御買有限公司,新竹市金竹里金竹路172號,24.8240363,120.9717676
422,乾良興業股份有限公司,新竹市北門里中正路245號3樓,24.8122799,120.9640965
423,鎧威捷有限公司,新竹市北區石坊里勝利路312號,24.8023558,120.9637367
424,恒隆物流有限公司,新竹市新雅里和平路249號,24.8123695,120.9541597
425,頌揚有限公司,新竹市北區湳中里武陵路177-3號B1,24.8211705,120.9684468
426,宇佳國際股份有限公司,新竹市東區光復里公道五路3段6號,24.8068888,120.990247
427,信誠管理顧問有限公司,新竹市東區頂竹里東南街94號3樓,24.7982708,120.9736295
428,宥興科技有限公司,新竹市北區南寮里西濱路一段466之6號,24.8414684,120.9333669
429,福宏管理顧問有限公司,新竹市中正里東門街128號,24.804431,120.969431
430,晶品開發實業股份有限公司,新竹市東區榮光里林森路18號,24.8021098,120.9704184
431,皇昱國際開發事業有限公司,新竹市北區水田里經國路二段56號4樓之1,24.8128836,120.9656679
432,立揚展業股份有限公司,新竹市北門里中正路245號3樓,24.8122799,120.9640965
433,乾靖國際設計有限公司,新竹市東區豐功里建功一路172號,24.8016774,120.996587
434,福台物流有限公司,新竹市北區磐石里竹光路78巷7弄71號,24.8129589,120.9581214
435,萬力實業有限公司,新竹市東區新莊里6鄰關新路213號17樓之5,24.7879154,121.0195969
436,啟動國際商場有限公司,新竹市復中里中央路183號2樓,24.8085768,120.9732949
437,錡鈁股份有限公司,新竹市東區前溪里經國路一段306號1樓,24.815315,120.984896
438,絲路興業有限公司,新竹市香山區埔前路230號,24.7946788,120.9345285
439,烏薩高爾夫球股份有限公司,新竹市湳中街65巷22號7樓,24.8204175,120.9651982
440,富寶達股份有限公司,新竹市東區南大里竹蓮街15號二樓,24.7966929,120.9719933
441,銀采有限公司,新竹市東區公園里花園街51巷7號1樓,24.8034023,120.9772347
442,樂樺實業有限公司,新竹市光復路二段194巷3號,24.7943717,121.0008846
443,阿爾法生技股份有限公司,新竹市北區民富里少年街39號,24.8059893,120.9599085
444,虹暘有限公司,新竹市東區三民里民生路41號1樓,24.8079708,120.9786159
445,宏寓國際投資有限公司,新竹市東區湖濱里明湖路393巷25弄27號8樓,24.7789992,120.9705737
446,岦洋有限公司,新竹市北區中寮里中清路18巷54號,24.8385541,120.9369191
447,創淨科技股份有限公司,新竹市東區關新里關新路31號1樓,24.7872204,121.0193251
448,悅豪投資顧問股份有限公司,新竹市東區成功里復興路22號,24.8029395,120.9690917
449,力卉有限公司,新竹市東區綠水里東光路33號14樓,24.8021461,120.9870129
450,全返商城網路科技有限公司,新竹市東區成功里林森路47號10樓之6,24.8015841,120.9683678
451,客利客數位科技股份有限公司,新竹市東區公道五路二段326號4樓,24.80259,120.9990957
452,秦豪投資顧問有限公司,新竹市東區金山里光復路一段89巷126號7樓,24.7785,121.025016
453,月愷股份有限公司,新竹市北區磐石里竹光路184巷3號5樓,24.8121948,120.9575079
454,新竹市竹蓮市場行銷股份有限公司,新竹市東區南大里竹蓮街15號一樓,24.7966929,120.9719933
455,柚香實業有限公司,新竹市北區中雅里延平路一段159巷20號三樓,24.8039591,120.9565236
456,貿立雄趨勢有限公司,新竹市東區新莊里關新西街198號9樓,24.7887185,121.0196745
457,貝果行銷有限公司,新竹市北區中雅里延平路一段159巷20號3樓,24.8039591,120.9565236
458,棋崴實業股份有限公司,新竹市臺溪里林森路275號8樓之3,24.7976705,120.962147
459,婕恩時裝有限公司,新竹市北區中雅里延平路一段159號2樓,24.8018309,120.9563389
460,翔騰數位整合行銷有限公司,新竹市西濱路一段1巷29-1號,24.8267586,120.9254142
461,志嘉建設股份有限公司,新竹市柴橋里瑞麟路1號1樓,24.7681167,120.9655105
462,星銧國際網路商務股份有限公司,新竹市光鎮里南大路五二三號七樓之一,24.7916305,120.9640903
463,城市互聯網科技股份有限公司,新竹市中華路三段九號一五樓之一,24.7969453,120.9634278
464,補給站進口精品百貨股份有限公司,新竹市東區榮光里林森路2巷9號,24.8022468,120.9709043
465,允升有限公司,新竹市中華路6段230號,24.7436433,120.9073417
466,御風國際有限公司,新竹市東園里光復路二段九六二號八樓之三,24.8036139,120.9800742
467,期特國際股份有限公司,新竹市自由路六七號十一樓之二,24.8130109,120.9806973
468,特許公關整合行銷有限公司,新竹市北區南勢里14鄰延平路1段453巷5號,24.8047737,120.9467492
469,安舶生物科技有限公司,新竹市民富街129號,24.8080595,120.9616673
470,丹皓有限公司,新竹市東門里復興路三八號一樓,24.803555,120.968795
471,道禾國際文化事業股份有限公司,新竹市東園里自由路16巷19弄17號1樓　　　,24.812288,120.9825339
472,源永丞企業有限公司,新竹市武陵路一七九巷八號三樓之二　,24.8223097,120.9679597
473,麻吉育樂股份有限公司,新竹市東區復中里7鄰中央路229號7樓之1,24.8094861,120.974721
474,聯鑫網科技有限公司,新竹市北區福林里境福街158之1號1樓,24.819404,120.960102
475,亞利有限公司,新竹市海山里七鄰長興街一二四號,24.7545801,120.9088254
476,雅城綜商企業有限公司,新竹市東區光鎮里南大路882號,24.7873443,120.9672991
477,和增實業有限公司,新竹市東區柴橋里柴橋路132巷11號2樓,24.7648686,120.9641019
478,大騰開發股份有限公司,新竹市西大路772號2樓,24.8103669,120.9583972
479,科學城股份有限公司,新竹市東區公園里南大路81號7樓之2,24.8019321,120.976805
